result	x	y	cls_subject1	cls_p1	cls_subject2	cls_p2	cls_subject3	cls_p3	covid	KAKEN	freq_word	csize
823_29	1.6545417388346493	-1.647054064864036	2200:Engineering	0.217391304347826	2500:Materials Science	0.217391304347826	1500:Chemical Engineering	0.195652173913043	FALSE	FALSE	water, atmospheric, harvesting, framework, generator	15
823_3	1.8346553601125362	-1.0132665822918128	2500:Materials Science	0.370919881305638	2100:Energy	0.164688427299703	1600:Chemistry	0.13946587537092	FALSE	TRUE	batteries, potassium-ion, carbon, potassium, anode	184
823_33	0.7589757771381682	-1.6569491422953238	1600:Chemistry	0.365079365079365	1500:Chemical Engineering	0.246031746031746	2700:Medicine	0.134920634920635	FALSE	TRUE	nanoclusters, atomically, precise, metal, gold	51
823_34	1.0711071873086053	-1.886154612418167	2500:Materials Science	0.325842696629214	3100:Physics and Astronomy	0.269662921348315	2200:Engineering	0.157303370786517	FALSE	FALSE	design, deep, inverse, learning, metasurfaces	29
823_37	0.868790089719789	-2.340718601783499	1500:Chemical Engineering	0.293478260869565	1600:Chemistry	0.260869565217391	1300:Biochemistry, Genetics and Molecular Biology	0.130434782608696	FALSE	FALSE	molecular, supramolecular, self-assembly, chemical, control	29
823_38	1.4516800161181056	-0.9981020306128405	1600:Chemistry	0.220338983050847	2500:Materials Science	0.203389830508475	1500:Chemical Engineering	0.152542372881356	FALSE	FALSE	membranes, organic, covalent, nanofiltration, membrane	50
823_4	1.334835403364591	-0.8691011036452604	2500:Materials Science	0.426666666666667	2200:Engineering	0.2075	1600:Chemistry	0.143333333333333	FALSE	FALSE	electromagnetic, absorption, microwave, carbon, shielding	333
823_44	2.566934944672819	-1.101389502810135	2500:Materials Science	0.351351351351351	2100:Energy	0.243243243243243	2200:Engineering	0.135135135135135	FALSE	FALSE	anode, storage, carbon, electrochemical, lithium	11
823_5	2.3589353916507694	-1.3850746387990664	2500:Materials Science	0.311111111111111	2100:Energy	0.266666666666667	1600:Chemistry	0.177777777777778	FALSE	FALSE	batteries, zinc<u+2013>air, rechargeable, battery, electrolyte	13
823_58	0.5476724161048008	-2.1167969187476086	1600:Chemistry	0.380952380952381	1500:Chemical Engineering	0.333333333333333	1300:Biochemistry, Genetics and Molecular Biology	0.166666666666667	FALSE	FALSE	electrochemiluminescence, imaging, enhanced, microscopy, recent	16
823_70	1.4061195434526221	-1.1782669814970825	2500:Materials Science	0.404040404040404	3100:Physics and Astronomy	0.171717171717172	1500:Chemical Engineering	0.151515151515152	FALSE	FALSE	mxene, humidity, gas, sensor, ti3c2tx	27
823_8	0.7612287861356927	-1.0939977370755758	1600:Chemistry	0.292883211678832	1500:Chemical Engineering	0.239507299270073	2500:Materials Science	0.163321167883212	FALSE	TRUE	solar, generation, efficient, via, synthesis	765
823_83	2.3252870618696466	2.3323418143169703	1900:Earth and Planetary Sciences	0.424242424242424	2200:Engineering	0.287878787878788	2300:Environmental Science	0.0757575757575758	FALSE	FALSE	fracture, analysis, effect, failure, rock	26
823_85	1.2236227023856516	2.318616307558794	1700:Computer Science	0.347826086956522	2300:Environmental Science	0.217391304347826	2200:Engineering	0.130434782608696	FALSE	FALSE	artificial, blast-induced, open-pit, based, ground	11
823_88	2.132933743341133	-1.455636717748447	1500:Chemical Engineering	0.282051282051282	1600:Chemistry	0.179487179487179	1300:Biochemistry, Genetics and Molecular Biology	0.153846153846154	FALSE	FALSE	catalysts, single-atom, pt, single, atoms	22
823_90	0.5299914894174373	1.4968180275729774	1700:Computer Science	0.619047619047619	2200:Engineering	0.166666666666667	1800:Decision Sciences	0.0952380952380952	FALSE	FALSE	feature, selection, algorithm, optimization, binary	13
823_96	3.5299463489158374	-0.1408448925062501	2200:Engineering	0.662162162162162	2500:Materials Science	0.256756756756757	2600:Mathematics	0.0540540540540541	FALSE	FALSE	nonlocal, functionally, graded, gradient, nano-beams	20
823_98	3.6337172400367685	0.40997232299315467	2200:Engineering	0.635514018691589	2500:Materials Science	0.214953271028037	2600:Mathematics	0.0747663551401869	FALSE	FALSE	graded, functionally, graphene, reinforced, nonlinear	36
8234_	2.1958534375177856	0.0714350449529287	1600:Chemistry	0.282608695652174	2200:Engineering	0.239130434782609	1500:Chemical Engineering	0.217391304347826	FALSE	FALSE	co2, carbons, porous, capture, adsorption	13
826_	1.6363090999570304	-1.1041299482752298	2500:Materials Science	0.256410256410256	1600:Chemistry	0.141025641025641	2300:Environmental Science	0.102564102564103	FALSE	FALSE	mxene, membranes, energy, ion, nanofluidic	20
827_	2.149033453033414	-1.2327249822380133	2500:Materials Science	0.34	1600:Chemistry	0.24	2100:Energy	0.16	FALSE	TRUE	evolution, oxygen, framework, frameworks, metal<u+2013>organic	13
8298_	2.034509899699824	0.2547134884788675	1300:Biochemistry, Genetics and Molecular Biology	0.326086956521739	2500:Materials Science	0.152173913043478	2100:Energy	0.130434782608696	FALSE	FALSE	characterization, natural, fiber, fibers, new	11
8317_	0.8523612710577063	-0.04857051699942879	1300:Biochemistry, Genetics and Molecular Biology	0.18716577540107	1100:Agricultural and Biological Sciences	0.176470588235294	1600:Chemistry	0.176470588235294	FALSE	FALSE	films, based, food, packaging, intelligent	51
8322_	0.5071697462948686	-0.7090508179934811	2500:Materials Science	0.41025641025641	1600:Chemistry	0.179487179487179	1500:Chemical Engineering	0.153846153846154	FALSE	FALSE	framework, frameworks, imidazolate, using, zeolitic	11
837_	0.9063214740617865	-1.955530882855075	2500:Materials Science	0.290322580645161	1600:Chemistry	0.263440860215054	1500:Chemical Engineering	0.150537634408602	FALSE	TRUE	organic, phosphorescence, room, room-temperature, temperature	64
84_	-3.5504015894983976	-0.9647090650492626	2700:Medicine	1					FALSE	FALSE	heart, failure, sacubitril/valsartan, ejection, fraction	14
8426_	-1.6620016297625098	-3.4580031809318	1300:Biochemistry, Genetics and Molecular Biology	0.318181818181818	1600:Chemistry	0.227272727272727	1700:Computer Science	0.0909090909090909	FALSE	FALSE	cross-linking, mass, spectrometry, workflow, biology	10
845_	2.614164666725978	-1.4730072539927144	2500:Materials Science	0.442922374429224	1600:Chemistry	0.168949771689498	2200:Engineering	0.118721461187215	FALSE	FALSE	energy, storage, ceramics, lead-free, density	71
847_	0.9395228296976977	-1.359616274140215	2500:Materials Science	0.415335463258786	2200:Engineering	0.223642172523962	1600:Chemistry	0.115015974440895	FALSE	FALSE	artificial, synapse, computing, neuromorphic, based	72
851_	1.5764628705595947	-1.2655195072833252	2500:Materials Science	0.398305084745763	1600:Chemistry	0.152542372881356	2200:Engineering	0.135593220338983	FALSE	FALSE	degradation, dye, effect, enhanced, catalytic	33
8518_	-2.1581347281030685	-2.9229750661090197	1300:Biochemistry, Genetics and Molecular Biology	0.653846153846154	1000:Multidisciplinary	0.153846153846154	2700:Medicine	0.115384615384615	FALSE	FALSE	transcription, cancer, complex, genes, cdk12	15
856_	0.6745610740013487	-0.8849834992869814	2500:Materials Science	0.283673469387755	2200:Engineering	0.226530612244898	2100:Energy	0.169387755102041	FALSE	FALSE	triboelectric, energy, nanogenerator, harvesting, self-powered	145
865_	1.1761949817364723	-1.4298585501361494	2500:Materials Science	0.41025641025641	2200:Engineering	0.230769230769231	1600:Chemistry	0.128205128205128	FALSE	FALSE	graphene, laser-induced, flexible, triboelectric, based	10
8724_	1.3806552913180024	-0.1959459118652318	2300:Environmental Science	0.183098591549296	1600:Chemistry	0.154929577464789	2500:Materials Science	0.147887323943662	FALSE	FALSE	material, composite, removal, wastewater, efficient	34
8727_	2.5441145081994083	-0.34321308237320486	2300:Environmental Science	0.261904761904762	2100:Energy	0.238095238095238	1600:Chemistry	0.202380952380952	FALSE	FALSE	mercury, removal, elemental, flue, gas	22
8731_	1.89251538499008	-0.13136583535396887	2300:Environmental Science	0.359281437125749	2200:Engineering	0.239520958083832	2500:Materials Science	0.18562874251497	FALSE	FALSE	flame, epoxy, fire, resin, retardant	41
885_	1.1432793040210656	-0.9578132070672015	2500:Materials Science	0.450292397660819	2200:Engineering	0.152046783625731	1600:Chemistry	0.128654970760234	FALSE	FALSE	ionic, highly, sensors, sensor, conductive	46
889_	0.5303349853435486	-1.279451769065791	2500:Materials Science	0.349344978165939	3100:Physics and Astronomy	0.174672489082969	2200:Engineering	0.157205240174672	FALSE	TRUE	2d, cancer, black, two-dimensional, applications	69
892_	0.691403537063625	-1.0557587014146996	2500:Materials Science	0.340236686390533	2200:Engineering	0.159763313609467	1600:Chemistry	0.142011834319527	FALSE	FALSE	liquid, metal, delivery, magnetic, active	83
900_	2.518391478372785	-1.9857157394224298	2100:Energy	0.258241758241758	2500:Materials Science	0.252747252747253	1600:Chemistry	0.131868131868132	FALSE	FALSE	cathode, batteries, redox, layered, li-rich	52
904_1	1.2186707653009643	-1.2162452862615583	2500:Materials Science	0.302238805970149	2100:Energy	0.169154228855721	2200:Engineering	0.156716417910448	FALSE	TRUE	solar, cells, organic, efficiency, polymer	239
904_10	1.8191645695828795	-2.247489006757561	2500:Materials Science	0.220588235294118	1600:Chemistry	0.176470588235294	1500:Chemical Engineering	0.161764705882353	FALSE	FALSE	perovskite, solar, cells, materials, dopant-free	21
904_11	1.4719222502487825	-1.2913188583050466	2500:Materials Science	0.305164319248826	2100:Energy	0.194835680751174	1600:Chemistry	0.136150234741784	FALSE	TRUE	perovskite, solar, cells, efficient, stable	138
904_12	1.3505969117372305	-1.4952398592058505	2500:Materials Science	0.300561797752809	1600:Chemistry	0.176966292134831	3100:Physics and Astronomy	0.123595505617978	FALSE	TRUE	perovskite, light-emitting, diodes, nanocrystals, halide	100
904_18	1.5379296198790369	-2.52870865319006	2100:Energy	0.282608695652174	2500:Materials Science	0.282608695652174	2200:Engineering	0.173913043478261	FALSE	FALSE	solar, cells, organic, non-fullerene, polymer	19
904_2	1.440886703955042	-1.5181299505950296	2500:Materials Science	0.301369863013699	2100:Energy	0.294520547945205	1600:Chemistry	0.123287671232877	FALSE	TRUE	perovskite, solar, cells, efficient, modules	43
904_20	1.610588902609517	-2.8897265571096167	2500:Materials Science	0.295454545454545	2100:Energy	0.204545454545455	2200:Engineering	0.204545454545455	FALSE	FALSE	cells, solar, all-small-molecule, organic, efficiency	14
904_27	1.3005574869616385	-2.19265671112713	2100:Energy	0.411764705882353	2500:Materials Science	0.352941176470588	2200:Engineering	0.147058823529412	FALSE	FALSE	organic, indoor, cells, efficiency, photovoltaic	14
904_4	2.0475380196214163	-1.5803597791875392	2100:Energy	0.379310344827586	2500:Materials Science	0.275862068965517	1600:Chemistry	0.117241379310345	FALSE	FALSE	solar, cells, tandem, perovskite, monolithic	42
904_6	1.8392292911083397	-1.7715244568173691	2500:Materials Science	0.284644194756554	1600:Chemistry	0.179775280898876	2100:Energy	0.142322097378277	FALSE	TRUE	perovskite, solar, cells, perovskites, efficiency	78
904_8	2.3073080841743603	-2.0527955918169862	2500:Materials Science	0.308641975308642	2100:Energy	0.246913580246914	1600:Chemistry	0.197530864197531	FALSE	TRUE	quantum, perovskite, solar, cells, dot	22
908_	2.935582793806415	-1.5064729555119405	2500:Materials Science	0.3125	1600:Chemistry	0.166666666666667	2100:Energy	0.145833333333333	FALSE	FALSE	aluminum-ion, batteries, rechargeable, aluminum, aqueous	13
9097_	3.145502365077191	-0.3854505774774847	2300:Environmental Science	0.634615384615385	1600:Chemistry	0.134615384615385	2700:Medicine	0.115384615384615	FALSE	FALSE	oxidation, degradation, ferrate(vi), peroxydisulfate, peroxymonosulfate	12
9127_	2.7737515170486633	-0.3235020839159515	2500:Materials Science	0.296296296296296	2200:Engineering	0.222222222222222	1600:Chemistry	0.185185185185185	FALSE	FALSE	shielding, electromagnetic, interference, conductive, composite	10
915_	0.5245172274119954	-1.9795306907473222	2500:Materials Science	0.305555555555556	1600:Chemistry	0.194444444444444	2200:Engineering	0.166666666666667	FALSE	FALSE	electrochemical, organic, transistors, transistor, influence	17
9184_	1.8387621159180674	0.4831682138442014	2300:Environmental Science	0.706896551724138	2700:Medicine	0.120689655172414	1600:Chemistry	0.103448275862069	FALSE	FALSE	substances, review, polyfluoroalkyl, per-, pfas	13
919_	1.5271850570056802	-1.8951418976324297	2500:Materials Science	0.340122199592668	1600:Chemistry	0.191446028513238	1500:Chemical Engineering	0.130346232179226	FALSE	FALSE	perovskite, halide, lead-free, double, emission	137
924_	1.727164257495219	-1.3398391395386104	2500:Materials Science	0.425531914893617	2200:Engineering	0.212765957446809	2100:Energy	0.148936170212766	FALSE	FALSE	micro-supercapacitors, mxene, printing, 3d, additive-free	13
9296_	1.6295024697832938	-0.13002333084599202	2300:Environmental Science	0.69047619047619	1600:Chemistry	0.119047619047619	2700:Medicine	0.0952380952380952	FALSE	FALSE	degradation, advanced, overview, oxidation, advances	10
9302_	1.5520825578964104	0.0037812294544980057	2300:Environmental Science	0.384615384615385	2500:Materials Science	0.307692307692308	1500:Chemical Engineering	0.153846153846154	FALSE	FALSE	electrospun, membrane, nanofibrous, membranes, separation	10
932_	1.8848712112519919	-1.1256594338306114	2500:Materials Science	0.520408163265306	1600:Chemistry	0.142857142857143	3100:Physics and Astronomy	0.102040816326531	FALSE	FALSE	pressure, sensor, sensors, wearable, based	25
9324_	-2.5854785532073805	-3.8210895427019937	1300:Biochemistry, Genetics and Molecular Biology	0.733333333333333	1000:Multidisciplinary	0.266666666666667			FALSE	TRUE	dna, shieldin, complex, 53bp1, cells	10
9331_	-2.3308946205876024	-2.292946738323384	2700:Medicine	0.433333333333333	2400:Immunology and Microbiology	0.266666666666667	1300:Biochemistry, Genetics and Molecular Biology	0.133333333333333	FALSE	FALSE	2, cell, innate, type, immunity	16
9335_	-2.503448925558156	-1.6766060624475145	2700:Medicine	0.425925925925926	2400:Immunology and Microbiology	0.259259259259259	1300:Biochemistry, Genetics and Molecular Biology	0.185185185185185	FALSE	TRUE	tissue, cell, cells, innate, adipose	22
9344_	-3.037348104476269	-2.8367014632062655	1300:Biochemistry, Genetics and Molecular Biology	0.818181818181818	1600:Chemistry	0.0909090909090909	3100:Physics and Astronomy	0.0909090909090909	FALSE	FALSE	anti-crispr, proteins, cas9, control, crispr-cas	10
9345_	-1.4227318329736764	-1.5075273909451132	1300:Biochemistry, Genetics and Molecular Biology	0.682170542635659	1700:Computer Science	0.062015503875969	1600:Chemistry	0.0465116279069767	FALSE	TRUE	single-cell, chromatin, data, cell, profiling	41
9355_	-0.5420834614562443	-2.566224380565441	1300:Biochemistry, Genetics and Molecular Biology	0.69811320754717	1000:Multidisciplinary	0.0754716981132075	1100:Agricultural and Biological Sciences	0.0566037735849057	FALSE	TRUE	imaging, encoded, genetically, vivo, sensor	19
9359_	-1.144763751269545	-2.2191563082055925	1300:Biochemistry, Genetics and Molecular Biology	0.523809523809524	1000:Multidisciplinary	0.142857142857143	2400:Immunology and Microbiology	0.0952380952380952	FALSE	FALSE	multiplexed, imaging, cancer, breast, cellular	10
9362_	-1.2247665726860846	-2.393021323348334	1300:Biochemistry, Genetics and Molecular Biology	0.615384615384615	1000:Multidisciplinary	0.192307692307692	1600:Chemistry	0.0384615384615385	FALSE	TRUE	bone, cell, marrow, stem, niche	15
9379_	-1.3732992383586273	-2.193407185261093	1300:Biochemistry, Genetics and Molecular Biology	0.732142857142857	2700:Medicine	0.0982142857142857	2800:Neuroscience	0.0446428571428571	FALSE	TRUE	lipid, autophagy, droplet, membrane, selective	47
9380_	-1.1563000614962065	-1.4203659271963383	1000:Multidisciplinary	0.215686274509804	1300:Biochemistry, Genetics and Molecular Biology	0.196078431372549	1200:Arts and Humanities	0.137254901960784	FALSE	TRUE	humans, americas, ancestry, cave, denisovan	24
9391_	-2.0690891967649883	-1.9456325708298574	1300:Biochemistry, Genetics and Molecular Biology	0.666666666666667	1000:Multidisciplinary	0.19047619047619	2700:Medicine	0.0952380952380952	FALSE	FALSE	intestinal, cell, colonic, disease, human	13
9423_	-1.245090666706061	-0.3184617862140864	1300:Biochemistry, Genetics and Molecular Biology	0.2	2400:Immunology and Microbiology	0.2	1100:Agricultural and Biological Sciences	0.111111111111111	FALSE	TRUE	root, arabidopsis, microbiota, microbiome, coumarins	19
9433_	-1.7414676335566968	-2.0953265052837162	1300:Biochemistry, Genetics and Molecular Biology	0.361111111111111	2800:Neuroscience	0.305555555555556	1000:Multidisciplinary	0.138888888888889	FALSE	TRUE	oligodendrocyte, cells, multiple, myelin, sclerosis	23
944_	2.029086419323413	-2.1365974820083276	2500:Materials Science	0.472222222222222	1600:Chemistry	0.194444444444444	2100:Energy	0.138888888888889	FALSE	FALSE	heterojunction, self-powered, perovskite, photodetector, photodetectors	10
9451_	-2.2971996775831145	-2.7089222000588378	1300:Biochemistry, Genetics and Molecular Biology	0.59375	1000:Multidisciplinary	0.1875	2700:Medicine	0.0625	FALSE	TRUE	complex, receptor, structure, cannabinoid, signaling	21
9457_	-1.773694311741123	-1.876576132871499	1300:Biochemistry, Genetics and Molecular Biology	0.430232558139535	1000:Multidisciplinary	0.162790697674419	2400:Immunology and Microbiology	0.0930232558139535	FALSE	FALSE	single-cell, lineage, tracing, cell, developmental	34
9463_	-1.5639016869883058	-2.6746937870869276	1300:Biochemistry, Genetics and Molecular Biology	0.447368421052632	1600:Chemistry	0.0789473684210526	2700:Medicine	0.0789473684210526	FALSE	FALSE	structural, variation, human, genome, sequencing	14
9475_	-1.321115226137279	-1.148130659757328	1300:Biochemistry, Genetics and Molecular Biology	0.354166666666667	2400:Immunology and Microbiology	0.1875	1500:Chemical Engineering	0.104166666666667	FALSE	FALSE	human, genomes, gut, microbiome, genome	13
9477_	-1.7946217484557498	-2.6165123042140843	1300:Biochemistry, Genetics and Molecular Biology	0.465116279069767	2800:Neuroscience	0.186046511627907	2700:Medicine	0.13953488372093	FALSE	FALSE	human, retinal, cell, single-cell, retina	18
9481_	-2.1174988399022414	-1.8172256603545758	1300:Biochemistry, Genetics and Molecular Biology	0.542553191489362	2800:Neuroscience	0.148936170212766	1000:Multidisciplinary	0.074468085106383	FALSE	FALSE	human, organoids, brain, cortical, cerebral	40
9492_	-1.3315853661291115	-1.4313902728205035	2400:Immunology and Microbiology	0.388888888888889	1300:Biochemistry, Genetics and Molecular Biology	0.296296296296296	2700:Medicine	0.166666666666667	FALSE	FALSE	microbiome, pancreatic, tumor, cancer, gut	18
9500_	-1.6206484486782258	-2.203833240410534	2700:Medicine	0.391304347826087	1300:Biochemistry, Genetics and Molecular Biology	0.304347826086957	2400:Immunology and Microbiology	0.173913043478261	FALSE	FALSE	cells, immunity, cancer, dendritic, 1	11
9503_	-1.2746045945536144	-1.925992355547951	1300:Biochemistry, Genetics and Molecular Biology	0.309859154929577	1000:Multidisciplinary	0.267605633802817	2700:Medicine	0.140845070422535	FALSE	TRUE	cancer, human, mutational, somatic, genomic	39
952_	1.3934093767875777	-2.311483021734026	2500:Materials Science	0.302325581395349	1600:Chemistry	0.209302325581395	3100:Physics and Astronomy	0.162790697674419	FALSE	FALSE	quantum, light-emitting, diodes, dot, dots	14
9557_	-3.0107335180822306	-1.6487630299973848	1300:Biochemistry, Genetics and Molecular Biology	0.214285714285714	1600:Chemistry	0.142857142857143	2700:Medicine	0.142857142857143	FALSE	FALSE	autism, microbiota, spectrum, gut, disorder	10
9560_	-1.3732305393276858	-2.4761433044634913	1300:Biochemistry, Genetics and Molecular Biology	0.51219512195122	2400:Immunology and Microbiology	0.146341463414634	2700:Medicine	0.0975609756097561	FALSE	TRUE	ribosome, human, profiling, small, alternative	17
957_	2.2725284584489702	-0.513672850989924	2500:Materials Science	0.392405063291139	2100:Energy	0.189873417721519	2200:Engineering	0.177215189873418	FALSE	FALSE	energy, polymer, density, high, nanocomposites	26
9576_	-1.950798516372049	-1.5395757518110866	2700:Medicine	0.421052631578947	2400:Immunology and Microbiology	0.210526315789474	1300:Biochemistry, Genetics and Molecular Biology	0.192982456140351	FALSE	TRUE	liver, macrophage, distinct, cell, cells	26
9583_	-3.326909747712239	-2.261661336923104	2800:Neuroscience	0.3	1000:Multidisciplinary	0.25	1200:Arts and Humanities	0.2	FALSE	TRUE	memory, hippocampal, human, replay, spatial	14
9591_	-2.849496994006149	-1.9294943444176176	1300:Biochemistry, Genetics and Molecular Biology	0.818181818181818	2700:Medicine	0.0909090909090909	2800:Neuroscience	0.0909090909090909	FALSE	TRUE	genome-wide, risk, association, autism, depression	11
9598_	-1.7293689327456832	-3.182702087793288	1300:Biochemistry, Genetics and Molecular Biology	0.272727272727273	1100:Agricultural and Biological Sciences	0.181818181818182	1000:Multidisciplinary	0.159090909090909	FALSE	TRUE	plant, nlr, immune, cell, death	21
9612_	-2.40785974945997	-2.5263904959066847	1300:Biochemistry, Genetics and Molecular Biology	0.205128205128205	1000:Multidisciplinary	0.179487179487179	2800:Neuroscience	0.179487179487179	FALSE	TRUE	brain, fluid, glymphatic, sleep, cerebrospinal	21
9616_	-1.8131763467119426	-1.9912986297683615	2700:Medicine	0.276595744680851	2800:Neuroscience	0.25531914893617	1300:Biochemistry, Genetics and Molecular Biology	0.234042553191489	FALSE	TRUE	microglia, single-cell, brain, reveals, function	31
9637_	-1.527747840019235	-2.3953794859605946	1300:Biochemistry, Genetics and Molecular Biology	0.744186046511628	2800:Neuroscience	0.0930232558139535	3100:Physics and Astronomy	0.0465116279069767	FALSE	TRUE	clearing, imaging, light-sheet, tissue, cleared	18
9653_	-1.3741182525945694	-2.989909745899988	1300:Biochemistry, Genetics and Molecular Biology	0.225806451612903	2700:Medicine	0.225806451612903	1000:Multidisciplinary	0.161290322580645	FALSE	FALSE	ion, channel, piezo1, channels, mechanical	19
9672_	-1.5674305287142465	-2.6763250399067116	1000:Multidisciplinary	0.384615384615385	1300:Biochemistry, Genetics and Molecular Biology	0.230769230769231	2700:Medicine	0.153846153846154	FALSE	TRUE	cancer, synaptic, brain, drives, glioma	10
9691_	-1.6550522263196885	-4.017051357243838	1300:Biochemistry, Genetics and Molecular Biology	0.533333333333333	1100:Agricultural and Biological Sciences	0.2	1000:Multidisciplinary	0.133333333333333	FALSE	TRUE	improvement, crop, pan-genome, tomato, wild	10
9777_	-1.9098758844971313	-3.2690397334915007	1300:Biochemistry, Genetics and Molecular Biology	0.88	1600:Chemistry	0.04	2700:Medicine	0.04	FALSE	FALSE	muscle, skeletal, cell, regeneration, stem	11
9787_	-1.5019828372917703	-3.620979723863463	1000:Multidisciplinary	0.263157894736842	1300:Biochemistry, Genetics and Molecular Biology	0.263157894736842	1200:Arts and Humanities	0.105263157894737	FALSE	TRUE	atp, synthase, mitochondrial, permeability, transition	10
981_	0.05349911717624964	-1.3377315542634687	2500:Materials Science	0.298076923076923	2200:Engineering	0.163461538461538	1500:Chemical Engineering	0.115384615384615	FALSE	TRUE	3d, printing, bioprinting, additive, hydrogel	33
9822_	-2.3647075360026326	-2.1622908443326234	2700:Medicine	0.576923076923077	1300:Biochemistry, Genetics and Molecular Biology	0.346153846153846	1600:Chemistry	0.0384615384615385	FALSE	FALSE	single-cell, atherosclerosis, cells, cell, mouse	16
9833_	-2.7225498054433124	-1.4534395729425362	2700:Medicine	0.333333333333333	2400:Immunology and Microbiology	0.212121212121212	1300:Biochemistry, Genetics and Molecular Biology	0.181818181818182	TRUE	TRUE	cells, mait, disease, tissue, cell	16
9868_	1.5033102599335564	1.4691570580365636	2200:Engineering	0.385542168674699	2100:Energy	0.168674698795181	2500:Materials Science	0.156626506024096	FALSE	FALSE	cement, ash, fly, strength, coal	25
988_	2.1224507394770598	-1.8153816836496308	2500:Materials Science	0.25	2100:Energy	0.166666666666667	2200:Engineering	0.149122807017544	FALSE	TRUE	thermoelectric, performance, high, n-type, flexible	67
9913_	2.7388870626116595	-1.3758028074607198	2500:Materials Science	0.573770491803279	2200:Engineering	0.188524590163934	1500:Chemical Engineering	0.10655737704918	FALSE	FALSE	properties, magnetic, correlation, structure, characteristics	33
9914_	1.7861616152854916	-0.5434000142736677	2500:Materials Science	0.524344569288389	1500:Chemical Engineering	0.119850187265918	2200:Engineering	0.116104868913858	FALSE	FALSE	plasma, spark, composite, composites, sintering	57
9923_	3.224097656285735	-1.3982175782195698	2500:Materials Science	0.426666666666667	1500:Chemical Engineering	0.16	1600:Chemistry	0.133333333333333	FALSE	FALSE	properties, magnetic, nanoparticles, structural,, cofe2o4	16
993_	1.644673106199216	-0.9076869908479638	2500:Materials Science	0.296238244514107	2100:Energy	0.280564263322884	1600:Chemistry	0.134796238244514	FALSE	TRUE	batteries, lithium, metal, electrolytes, all-solid-state	186
9939_	2.4688655303047327	-0.08470300430856603	2500:Materials Science	0.352941176470588	2200:Engineering	0.196078431372549	1500:Chemical Engineering	0.0980392156862745	FALSE	FALSE	green, degradation, nanostructure, organic, photocatalyst	11
999_	0.548878376368664	-1.3894171506737858	2500:Materials Science	0.377622377622378	1600:Chemistry	0.202797202797203	2200:Engineering	0.125874125874126	FALSE	FALSE	single-atom, nanozyme, activity, nanozymes, catalytic	37
